Timestamp,LOSindex,Distance,RWS,DRWS,CNR,Tilt,Roll,RWSStatus,OverrunStatus
2020-09-04T00:13:30.547+00:00,3,178,2.97,1.22,-6.63,4.99,-0.02,1,1
2020-09-04T00:13:34.546+00:00,3,178,2.92,1.22,-6.74,4.99,-0.02,1,1
2020-09-04T00:13:38.546+00:00,3,178,2.95,1.22,-6.71,4.99,-0.02,1,1
2020-09-04T00:13:42.547+00:00,3,178,2.84,1.1,-6.86,4.98,-0.02,1,1
2020-09-04T00:13:46.546+00:00,3,178,2.95,1.18,-6.74,4.99,-0.02,1,1
2020-09-04T00:13:50.547+00:00,3,178,3.12,1.2,-6.56,4.99,-0.02,1,1
2020-09-04T00:13:54.546+00:00,3,178,3.34,1.2,-6.7,4.99,-0.02,1,1
2020-09-04T00:13:58.546+00:00,3,178,3.57,1.18,-6.77,4.99,-0.02,1,1
2020-09-04T00:14:02.547+00:00,3,178,3.5,1.32,-6.9,4.99,-0.02,1,1
2020-09-04T00:14:06.546+00:00,3,178,3.4,1.25,-6.92,4.99,-0.02,1,1
2020-09-04T00:14:10.546+00:00,3,178,3.5,1.25,-6.88,4.99,-0.02,1,1
2020-09-04T00:14:14.546+00:00,3,178,3.5,1.27,-6.79,4.99,-0.02,1,1
2020-09-04T00:14:18.547+00:00,3,178,3.47,1.22,-6.83,4.99,-0.03,1,1
2020-09-04T00:14:22.547+00:00,3,178,3.55,1.18,-6.78,4.99,-0.02,1,1
2020-09-04T00:14:26.548+00:00,3,178,3.65,1.2,-6.95,4.99,-0.02,1,1
2020-09-04T00:14:30.547+00:00,3,178,3.68,1.2,-6.96,4.99,-0.02,1,1
2020-09-04T00:14:34.546+00:00,3,178,3.59,1.27,-6.96,4.99,-0.02,1,1
2020-09-04T00:14:38.547+00:00,3,178,3.45,1.25,-6.97,4.99,-0.02,1,1
2020-09-04T00:14:42.547+00:00,3,178,3.27,1.22,-6.9,4.99,-0.02,1,1
2020-09-04T00:14:46.546+00:00,3,178,3.15,1.25,-6.82,4.99,-0.02,1,1
2020-09-04T00:14:50.547+00:00,3,178,3.31,1.18,-6.87,4.99,-0.02,1,1
2020-09-04T00:14:54.547+00:00,3,178,3.43,1.2,-6.96,4.99,-0.02,1,1
2020-09-04T00:14:58.546+00:00,3,178,3.45,1.25,-6.89,4.99,-0.02,1,1
2020-09-04T00:15:02.547+00:00,3,178,3.5,1.25,-6.7,4.99,-0.03,1,1
2020-09-04T00:15:06.547+00:00,3,178,3.23,1.18,-6.75,4.99,-0.02,1,1
2020-09-04T00:15:10.547+00:00,3,178,3.32,1.22,-6.86,4.99,-0.02,1,1
2020-09-04T00:15:14.546+00:00,3,178,3.64,1.15,-6.9,4.99,-0.02,1,1
2020-09-04T00:15:18.547+00:00,3,178,3.68,1.22,-6.88,4.99,-0.02,1,1
2020-09-04T00:15:22.546+00:00,3,178,3.31,1.25,-6.8,4.99,-0.02,1,1
2020-09-04T00:15:26.546+00:00,3,178,3.26,1.18,-6.76,4.99,-0.02,1,1
2020-09-04T00:15:30.546+00:00,3,178,3.37,1.22,-6.85,4.99,-0.02,1,1
2020-09-04T00:15:34.546+00:00,3,178,3.34,1.22,-6.85,4.99,-0.02,1,1
2020-09-04T00:15:38.547+00:00,3,178,3.5,1.2,-6.95,4.99,-0.02,1,1
2020-09-04T00:15:42.549+00:00,3,178,3.29,1.25,-6.78,4.99,-0.02,1,1
2020-09-04T00:15:46.547+00:00,3,178,3.05,1.3,-6.86,4.99,-0.02,1,1
2020-09-04T00:15:50.547+00:00,3,178,3.24,1.18,-6.67,4.99,-0.02,1,1
2020-09-04T00:15:54.547+00:00,3,178,3.69,1.15,-6.97,4.99,-0.02,1,1
2020-09-04T00:15:58.546+00:00,3,178,3.7,1.18,-6.99,4.99,-0.02,1,1
2020-09-04T00:16:02.546+00:00,3,178,3.55,1.25,-6.92,4.99,-0.02,1,1
2020-09-04T00:16:06.546+00:00,3,178,3.45,1.25,-6.74,4.99,-0.02,1,1
2020-09-04T00:16:10.546+00:00,3,178,3.2,1.22,-6.78,4.99,-0.02,1,1
2020-09-04T00:16:14.547+00:00,3,178,3.04,1.27,-6.63,4.99,-0.02,1,1
2020-09-04T00:16:18.547+00:00,3,178,3.17,1.18,-6.58,5,-0.02,1,1
2020-09-04T00:16:22.547+00:00,3,178,3.34,1.22,-6.75,4.99,-0.02,1,1
2020-09-04T00:16:26.547+00:00,3,178,3.27,1.22,-6.72,4.99,-0.02,1,1
2020-09-04T00:16:30.547+00:00,3,178,3.25,1.22,-6.74,4.99,-0.02,1,1
2020-09-04T00:16:34.546+00:00,3,178,3.25,1.25,-6.79,5,-0.03,1,1
2020-09-04T00:16:38.547+00:00,3,178,3.18,1.3,-6.83,4.99,-0.02,1,1
2020-09-04T00:16:42.547+00:00,3,178,3.1,1.2,-6.63,4.99,-0.02,1,1
2020-09-04T00:16:46.546+00:00,3,178,3.09,1.08,-6.83,4.99,-0.02,1,1
2020-09-04T00:16:50.546+00:00,3,178,3.12,1.22,-6.82,4.99,-0.02,1,1
2020-09-04T00:16:54.547+00:00,3,178,3.02,1.27,-6.88,4.99,-0.03,1,1
2020-09-04T00:16:58.547+00:00,3,178,2.95,1.08,-6.79,4.99,-0.02,1,1
2020-09-04T00:17:02.546+00:00,3,178,3.04,1.08,-6.82,4.99,-0.02,1,1
2020-09-04T00:17:06.547+00:00,3,178,2.98,1.15,-6.99,4.99,-0.02,1,1
2020-09-04T00:17:10.546+00:00,3,178,3.07,1.22,-6.71,4.99,-0.02,1,1
2020-09-04T00:17:14.546+00:00,3,178,3.15,1.25,-6.81,4.99,-0.02,1,1
2020-09-04T00:17:18.546+00:00,3,178,3.04,1.22,-6.82,4.99,-0.02,1,1
2020-09-04T00:17:22.547+00:00,3,178,2.94,1.13,-6.71,5,-0.02,1,1
2020-09-04T00:17:26.546+00:00,3,178,2.95,1.13,-6.84,4.99,-0.02,1,1
2020-09-04T00:17:30.547+00:00,3,178,3.12,1.22,-6.88,4.99,-0.02,1,1
2020-09-04T00:17:34.547+00:00,3,178,3.19,1.22,-6.78,4.99,-0.02,1,1
2020-09-04T00:17:38.547+00:00,3,178,3.38,1.15,-6.8,4.99,-0.02,1,1
2020-09-04T00:17:42.547+00:00,3,178,3.45,1.25,-6.95,4.99,-0.03,1,1
2020-09-04T00:17:46.547+00:00,3,178,3.22,1.25,-6.8,4.99,-0.02,1,1
2020-09-04T00:17:50.546+00:00,3,178,3.2,1.25,-6.69,4.99,-0.02,1,1
2020-09-04T00:17:54.547+00:00,3,178,3.24,1.18,-6.57,4.99,-0.02,1,1
2020-09-04T00:17:58.546+00:00,3,178,3.3,1.22,-6.61,4.99,-0.02,1,1
2020-09-04T00:18:02.546+00:00,3,178,3.2,1.25,-6.74,4.99,-0.02,1,1
2020-09-04T00:18:06.547+00:00,3,178,3.22,1.18,-6.54,5,-0.03,1,1
2020-09-04T00:18:10.546+00:00,3,178,3.39,1.18,-6.7,4.99,-0.02,1,1
2020-09-04T00:18:14.547+00:00,3,178,3.28,1.22,-6.76,4.98,-0.01,1,1
2020-09-04T00:18:18.547+00:00,3,178,3.32,1.22,-6.74,4.99,-0.02,1,1
2020-09-04T00:18:22.548+00:00,3,178,3.18,1.25,-6.88,4.99,-0.02,1,1
2020-09-04T00:18:26.546+00:00,3,178,3.27,1.22,-6.72,4.99,-0.02,1,1
2020-09-04T00:18:30.547+00:00,3,178,3.37,1.2,-6.73,4.99,-0.02,1,1
2020-09-04T00:18:34.547+00:00,3,178,3.39,1.22,-7.05,4.99,-0.02,1,1
2020-09-04T00:18:38.546+00:00,3,178,3.23,1.22,-6.91,4.99,-0.02,1,1
2020-09-04T00:18:42.547+00:00,3,178,3.01,1.22,-6.94,4.99,-0.02,1,1
2020-09-04T00:18:46.546+00:00,3,178,2.89,1.25,-6.88,4.99,-0.03,1,1
2020-09-04T00:18:50.546+00:00,3,178,2.77,1.1,-6.93,4.99,-0.02,1,1
2020-09-04T00:18:54.547+00:00,3,178,2.87,1.08,-7,4.99,-0.02,1,1
2020-09-04T00:18:58.546+00:00,3,178,3.2,1.18,-6.98,4.99,-0.02,1,1
2020-09-04T00:19:02.549+00:00,3,178,3.14,1.22,-7.03,4.99,-0.02,1,1
2020-09-04T00:19:06.547+00:00,3,178,3.34,1.2,-6.88,4.99,-0.02,1,1
2020-09-04T00:19:10.546+00:00,3,178,3.23,1.22,-6.93,4.99,-0.02,1,1
2020-09-04T00:19:14.546+00:00,3,178,3.22,1.27,-6.86,4.99,-0.02,1,1
2020-09-04T00:19:18.546+00:00,3,178,3.01,1.22,-6.67,4.99,-0.02,1,1
2020-09-04T00:19:22.549+00:00,3,178,3.18,1.22,-6.81,4.99,-0.02,1,1
2020-09-04T00:19:26.546+00:00,3,178,3.21,1.22,-6.88,4.99,-0.02,1,1
2020-09-04T00:19:30.546+00:00,3,178,3.22,1.22,-6.87,4.99,-0.02,1,1
2020-09-04T00:19:34.547+00:00,3,178,3.25,1.22,-6.76,4.99,-0.02,1,1
2020-09-04T00:19:38.546+00:00,3,178,3.19,1.22,-6.84,4.99,-0.02,1,1
2020-09-04T00:19:42.548+00:00,3,178,3.15,1.25,-7.1,4.99,-0.02,1,1
2020-09-04T00:19:46.546+00:00,3,178,3.07,1.22,-6.87,4.99,-0.02,1,1
2020-09-04T00:19:50.546+00:00,3,178,3.1,1.22,-6.97,4.99,-0.02,1,1
2020-09-04T00:19:54.546+00:00,3,178,3.12,1.22,-6.93,4.99,-0.02,1,1
2020-09-04T00:19:58.546+00:00,3,178,3.16,1.27,-6.91,4.99,-0.02,1,1
2020-09-04T00:20:02.546+00:00,3,178,2.93,1.3,-6.94,4.99,-0.02,1,1
2020-09-04T00:20:06.546+00:00,3,178,2.76,1.25,-6.89,4.99,-0.02,1,1
2020-09-04T00:20:10.547+00:00,3,178,2.53,1.25,-6.97,4.99,-0.02,1,1
2020-09-04T00:20:14.546+00:00,3,178,2.57,1.22,-7.07,4.99,-0.02,1,1
2020-09-04T00:20:18.546+00:00,3,178,2.62,1.25,-6.88,4.99,-0.02,1,1
2020-09-04T00:20:22.550+00:00,3,178,2.68,1.22,-6.9,4.99,-0.02,1,1
2020-09-04T00:20:26.546+00:00,3,178,2.88,1.08,-7.13,4.99,-0.03,1,1
2020-09-04T00:20:30.547+00:00,3,178,2.79,1.27,-6.86,4.99,-0.02,1,1
2020-09-04T00:20:34.547+00:00,3,178,2.73,1.22,-6.81,4.99,-0.02,1,1
2020-09-04T00:20:38.547+00:00,3,178,2.62,1.25,-7.1,4.99,-0.02,1,1
2020-09-04T00:20:42.549+00:00,3,178,2.52,1.22,-6.88,4.99,-0.02,1,1
2020-09-04T00:20:46.547+00:00,3,178,2.56,1.27,-6.81,4.99,-0.02,1,1
2020-09-04T00:20:50.546+00:00,3,178,2.83,1.1,-6.87,4.99,-0.02,1,1
2020-09-04T00:20:54.547+00:00,3,178,2.98,1.13,-7.06,4.99,-0.02,1,1
2020-09-04T00:20:58.547+00:00,3,178,2.88,1.13,-6.96,4.99,-0.02,1,1
2020-09-04T00:21:02.551+00:00,3,178,2.76,1.13,-7.3,4.99,-0.02,1,1
2020-09-04T00:21:06.547+00:00,3,178,2.58,1.27,-6.84,4.99,-0.02,1,1
2020-09-04T00:21:10.547+00:00,3,178,2.53,1.27,-6.9,4.99,-0.02,1,1
2020-09-04T00:21:14.546+00:00,3,178,2.67,1.1,-6.97,4.99,-0.02,1,1
2020-09-04T00:21:18.546+00:00,3,178,2.8,1.08,-6.98,4.99,-0.02,1,1
2020-09-04T00:21:22.551+00:00,3,178,2.9,1.08,-6.98,4.99,-0.02,1,1
2020-09-04T00:21:26.547+00:00,3,178,2.89,1.1,-6.84,4.99,-0.02,1,1
2020-09-04T00:21:30.546+00:00,3,178,3.12,1.22,-6.94,4.99,-0.02,1,1
2020-09-04T00:21:34.547+00:00,3,178,2.84,1.15,-7.1,4.99,-0.02,1,1
2020-09-04T00:21:38.546+00:00,3,178,2.75,1.13,-7.18,4.99,-0.02,1,1
2020-09-04T00:21:42.550+00:00,3,178,2.7,1.13,-6.93,4.99,-0.02,1,1
2020-09-04T00:21:46.547+00:00,3,178,2.87,1.08,-6.99,4.99,-0.02,1,1
2020-09-04T00:21:50.546+00:00,3,178,3.1,1.18,-6.82,4.99,-0.02,1,1
2020-09-04T00:21:54.547+00:00,3,178,3.16,1.22,-6.78,4.99,-0.02,1,1
2020-09-04T00:21:58.546+00:00,3,178,3.12,1.25,-6.91,4.99,-0.02,1,1
2020-09-04T00:22:02.546+00:00,3,178,3,1.22,-7.02,4.99,-0.02,1,1
2020-09-04T00:22:06.547+00:00,3,178,2.97,1.08,-6.93,4.99,-0.02,1,1
2020-09-04T00:22:10.547+00:00,3,178,2.9,1.1,-6.98,4.99,-0.02,1,1
2020-09-04T00:22:14.546+00:00,3,178,2.93,1.08,-6.84,4.99,-0.02,1,1
2020-09-04T00:22:18.546+00:00,3,178,3.11,1.18,-6.73,4.99,-0.02,1,1
2020-09-04T00:22:22.546+00:00,3,178,3.5,1.22,-6.9,4.99,-0.02,1,1
2020-09-04T00:22:26.546+00:00,3,178,3.67,1.18,-7.03,4.99,-0.02,1,1
2020-09-04T00:22:30.547+00:00,3,178,3.52,1.25,-7.06,4.99,-0.02,1,1
2020-09-04T00:22:34.547+00:00,3,178,3.4,1.25,-6.79,4.99,-0.03,1,1
2020-09-04T00:22:38.549+00:00,3,178,3.29,1.22,-6.91,4.98,-0.02,1,1
2020-09-04T00:22:42.546+00:00,3,178,3.32,1.22,-6.9,4.99,-0.02,1,1
2020-09-04T00:22:46.547+00:00,3,178,3.45,1.25,-6.98,4.99,-0.02,1,1
2020-09-04T00:22:50.547+00:00,3,178,3.32,1.22,-6.97,4.99,-0.02,1,1
2020-09-04T00:22:54.546+00:00,3,178,3.32,1.22,-6.9,4.98,-0.02,1,1
2020-09-04T00:22:58.547+00:00,3,178,3.27,1.22,-6.85,4.99,-0.02,1,1
2020-09-04T00:23:02.547+00:00,3,178,3.19,1.25,-6.75,4.99,-0.03,1,1
2020-09-04T00:23:06.546+00:00,3,178,3.3,1.22,-6.93,4.99,-0.02,1,1
2020-09-04T00:23:10.546+00:00,3,178,3.55,1.27,-7.1,4.99,-0.02,1,1
2020-09-04T00:23:14.547+00:00,3,178,3.52,1.27,-6.91,4.99,-0.02,1,1
2020-09-04T00:23:18.547+00:00,3,178,3.19,1.25,-6.94,4.99,-0.02,1,1
2020-09-04T00:23:22.546+00:00,3,178,3.27,1.22,-6.83,4.99,-0.02,1,1
2020-09-04T00:23:26.547+00:00,3,178,3.37,1.22,-6.75,4.99,-0.02,1,1
2020-09-04T00:23:30.547+00:00,3,178,3.26,1.25,-6.73,4.99,-0.02,1,1
2020-09-04T00:23:34.546+00:00,3,178,3.23,1.22,-6.64,4.99,-0.02,1,1
2020-09-04T00:23:38.547+00:00,3,178,3.15,1.25,-6.73,4.99,-0.02,1,1
2020-09-04T00:23:42.546+00:00,3,178,3.32,1.18,-6.82,4.99,-0.02,1,1
2020-09-04T00:23:46.546+00:00,3,178,3.34,1.22,-6.83,4.99,-0.02,1,1
2020-09-04T00:23:50.547+00:00,3,178,3.12,1.3,-6.94,4.99,-0.02,1,1
2020-09-04T00:23:54.547+00:00,3,178,2.88,1.15,-7.07,4.99,-0.02,1,1
2020-09-04T00:23:58.546+00:00,3,178,2.78,1.13,-7.07,4.99,-0.02,1,1
2020-09-04T00:24:02.546+00:00,3,178,2.59,1.22,-6.98,4.99,-0.02,1,1
2020-09-04T00:24:06.547+00:00,3,178,2.61,1.22,-6.81,4.99,-0.02,1,1
2020-09-04T00:24:10.546+00:00,3,178,2.78,1.13,-6.93,4.99,-0.02,1,1
2020-09-04T00:24:14.546+00:00,3,178,2.7,1.3,-6.9,4.99,-0.03,1,1
2020-09-04T00:24:18.546+00:00,3,178,2.74,1.13,-6.93,4.99,-0.02,1,1
2020-09-04T00:24:22.546+00:00,3,178,2.89,1.13,-7.02,4.99,-0.02,1,1
2020-09-04T00:24:26.547+00:00,3,178,3.1,1.2,-6.81,4.99,-0.02,1,1
2020-09-04T00:24:30.546+00:00,3,178,3.1,1.22,-6.76,4.99,-0.02,1,1
2020-09-04T00:24:34.546+00:00,3,178,2.98,1.13,-6.87,4.99,-0.02,1,1
2020-09-04T00:24:38.547+00:00,3,178,2.92,1.15,-7.04,4.99,-0.02,1,1
2020-09-04T00:24:42.546+00:00,3,178,2.87,1.13,-6.98,4.99,-0.02,1,1
2020-09-04T00:24:46.546+00:00,3,178,2.97,1.1,-7.02,4.99,-0.02,1,1
2020-09-04T00:24:50.547+00:00,3,178,2.96,1.13,-6.92,4.99,-0.02,1,1
2020-09-04T00:24:54.547+00:00,3,178,2.94,1.13,-6.93,4.99,-0.02,1,1
2020-09-04T00:24:58.546+00:00,3,178,2.82,1.15,-6.99,4.99,-0.02,1,1
2020-09-04T00:25:02.547+00:00,3,178,2.58,1.27,-6.91,4.99,-0.02,1,1
2020-09-04T00:25:06.546+00:00,3,178,2.47,1.27,-6.88,4.99,-0.02,1,1
2020-09-04T00:25:10.547+00:00,3,178,2.34,1.25,-7.01,4.99,-0.02,1,1
2020-09-04T00:25:14.547+00:00,3,178,2.42,1.22,-6.93,4.99,-0.02,1,1
2020-09-04T00:25:18.547+00:00,3,178,2.78,1.08,-7,4.99,-0.02,1,1
2020-09-04T00:25:22.547+00:00,3,178,3.15,1.19,-6.74,4.99,-0.02,1,1
2020-09-04T00:25:26.547+00:00,3,178,3.25,1.25,-6.92,4.99,-0.02,1,1
2020-09-04T00:25:30.546+00:00,3,178,3.21,1.22,-6.98,4.99,-0.02,1,1
2020-09-04T00:25:34.546+00:00,3,178,3.1,1.22,-6.87,4.99,-0.02,1,1
2020-09-04T00:25:38.547+00:00,3,178,3.3,1.22,-6.97,4.99,-0.02,1,1
2020-09-04T00:25:42.546+00:00,3,178,3.45,1.22,-6.8,4.99,-0.02,1,1
2020-09-04T00:25:46.546+00:00,3,178,3.47,1.25,-6.82,4.99,-0.02,1,1
2020-09-04T00:25:50.547+00:00,3,178,3.29,1.22,-7.13,4.99,-0.02,1,1
2020-09-04T00:25:54.546+00:00,3,178,3.23,1.22,-7.05,4.99,-0.02,1,1
2020-09-04T00:25:58.546+00:00,3,178,3.22,1.25,-6.87,4.99,-0.02,1,1
2020-09-04T00:26:02.547+00:00,3,178,3.22,1.25,-6.98,4.99,-0.02,1,1
2020-09-04T00:26:06.546+00:00,3,178,3.01,1.27,-6.85,4.99,-0.02,1,1
2020-09-04T00:26:10.546+00:00,3,178,2.89,1.15,-7.03,4.99,-0.02,1,1
2020-09-04T00:26:14.546+00:00,3,178,3.02,1.22,-6.99,4.99,-0.02,1,1
2020-09-04T00:26:18.546+00:00,3,178,3.13,1.22,-6.88,4.99,-0.02,1,1
2020-09-04T00:26:22.547+00:00,3,178,3.29,1.22,-6.89,4.99,-0.02,1,1
2020-09-04T00:26:26.547+00:00,3,178,3.48,1.25,-6.93,4.99,-0.02,1,1
2020-09-04T00:26:30.546+00:00,3,178,3.69,1.18,-7,4.99,-0.02,1,1
2020-09-04T00:26:34.546+00:00,3,178,3.52,1.3,-6.95,4.99,-0.02,1,1
2020-09-04T00:26:38.547+00:00,3,178,3.32,1.22,-6.77,4.99,-0.02,1,1
2020-09-04T00:26:42.547+00:00,3,178,3.09,1.3,-6.96,5,-0.02,1,1
2020-09-04T00:26:46.547+00:00,3,178,2.96,1.08,-7.01,4.99,-0.02,1,1
2020-09-04T00:26:50.547+00:00,3,178,3.14,1.22,-6.8,4.99,-0.02,1,1
2020-09-04T00:26:54.546+00:00,3,178,3.12,1.22,-6.67,4.99,-0.02,1,1
2020-09-04T00:26:58.547+00:00,3,178,3.12,1.22,-6.7,4.99,-0.02,1,1
2020-09-04T00:27:02.547+00:00,3,178,3.21,1.22,-6.72,4.99,-0.02,1,1
2020-09-04T00:27:06.546+00:00,3,178,3.25,1.22,-6.79,4.99,-0.02,1,1
2020-09-04T00:27:10.546+00:00,3,178,3.03,1.27,-6.82,4.99,-0.02,1,1
2020-09-04T00:27:14.546+00:00,3,178,2.86,1.13,-6.84,5,-0.02,1,1
2020-09-04T00:27:18.547+00:00,3,178,2.95,1.08,-6.94,4.99,-0.02,1,1
2020-09-04T00:27:22.546+00:00,3,178,2.98,1.13,-6.97,4.99,-0.02,1,1
2020-09-04T00:27:26.547+00:00,3,178,2.88,1.25,-6.76,4.99,-0.02,1,1
2020-09-04T00:27:30.548+00:00,3,178,2.75,1.22,-6.87,4.99,-0.02,1,1
2020-09-04T00:27:34.546+00:00,3,178,2.73,1.22,-6.68,4.99,-0.02,1,1
2020-09-04T00:27:38.546+00:00,3,178,2.6,1.2,-6.74,4.99,-0.02,1,1
2020-09-04T00:27:42.547+00:00,3,178,2.44,1.25,-6.86,4.99,-0.02,1,1
2020-09-04T00:27:46.546+00:00,3,178,2.32,1.22,-6.73,4.99,-0.02,1,1
2020-09-04T00:27:50.546+00:00,3,178,2.4,1.18,-6.61,4.99,-0.02,1,1
2020-09-04T00:27:54.546+00:00,3,178,2.57,1.18,-6.75,4.99,-0.02,1,1
2020-09-04T00:27:58.546+00:00,3,178,2.79,1.08,-6.99,4.99,-0.03,1,1
2020-09-04T00:28:02.547+00:00,3,178,2.78,1.1,-6.72,4.99,-0.03,1,1
2020-09-04T00:28:06.546+00:00,3,178,2.82,1.13,-6.89,4.99,-0.02,1,1
2020-09-04T00:28:10.546+00:00,3,178,2.86,1.08,-6.84,4.99,-0.02,1,1
2020-09-04T00:28:14.546+00:00,3,178,2.95,1.22,-6.72,4.99,-0.02,1,1
2020-09-04T00:28:18.547+00:00,3,178,3,1.22,-6.88,4.99,-0.02,1,1
2020-09-04T00:28:22.546+00:00,3,178,2.95,1.22,-6.78,4.99,-0.02,1,1
2020-09-04T00:28:26.547+00:00,3,178,3.1,1.2,-6.68,4.99,-0.02,1,1
2020-09-04T00:28:30.546+00:00,3,178,3.12,1.22,-6.78,4.99,-0.02,1,1
2020-09-04T00:28:34.546+00:00,3,178,2.97,1.25,-6.83,4.99,-0.02,1,1
2020-09-04T00:28:38.546+00:00,3,178,2.8,1.13,-7,4.99,-0.02,1,1
2020-09-04T00:28:42.547+00:00,3,178,2.75,1.13,-6.85,4.99,-0.02,1,1
2020-09-04T00:28:46.548+00:00,3,178,2.73,1.22,-6.79,4.99,-0.02,1,1
2020-09-04T00:28:50.546+00:00,3,178,2.71,1.22,-6.68,4.99,-0.02,1,1
2020-09-04T00:28:54.547+00:00,3,178,2.84,1.1,-6.8,4.99,-0.01,1,1
2020-09-04T00:28:58.547+00:00,3,178,2.98,1.22,-6.66,4.99,-0.02,1,1
2020-09-04T00:29:02.546+00:00,3,178,2.92,1.22,-6.73,5,-0.02,1,1
2020-09-04T00:29:06.547+00:00,3,178,3.13,1.18,-6.77,4.99,-0.02,1,1
2020-09-04T00:29:10.546+00:00,3,178,3.2,1.18,-6.88,4.99,-0.02,1,1
2020-09-04T00:29:14.547+00:00,3,178,3.15,1.27,-6.68,4.99,-0.02,1,1
2020-09-04T00:29:18.547+00:00,3,178,2.84,1.15,-6.91,4.99,-0.02,1,1
2020-09-04T00:29:22.546+00:00,3,178,3.05,1.23,-6.64,4.99,-0.02,1,1
2020-09-04T00:29:26.546+00:00,3,178,3.32,1.22,-6.72,4.99,-0.02,1,1
2020-09-04T00:29:30.546+00:00,3,178,3.04,1.25,-6.77,4.99,-0.02,1,1
2020-09-04T00:29:34.547+00:00,3,178,2.66,1.3,-6.94,4.99,-0.02,1,1
2020-09-04T00:29:38.546+00:00,3,178,2.77,1.08,-6.94,4.99,-0.02,1,1
2020-09-04T00:29:42.547+00:00,3,178,2.83,1.1,-6.81,5,-0.02,1,1
2020-09-04T00:29:46.547+00:00,3,178,3.25,1.19,-6.8,4.99,-0.02,1,1
2020-09-04T00:29:50.546+00:00,3,178,3.37,1.2,-6.75,4.99,-0.02,1,1
2020-09-04T00:29:54.546+00:00,3,178,3.47,1.2,-6.93,4.99,-0.02,1,1
2020-09-04T00:29:58.546+00:00,3,178,3.5,1.25,-7,4.99,-0.02,1,1
2020-09-04T00:30:02.546+00:00,3,178,3.29,1.22,-6.86,4.99,-0.02,1,1
2020-09-04T00:30:06.547+00:00,3,178,3.18,1.22,-6.7,4.99,-0.02,1,1
2020-09-04T00:30:10.547+00:00,3,178,3.16,1.22,-6.82,4.99,-0.02,1,1
2020-09-04T00:30:14.547+00:00,3,178,3.09,1.22,-6.84,4.99,-0.02,1,1
2020-09-04T00:30:18.546+00:00,3,178,2.97,1.2,-6.78,4.99,-0.02,1,1
2020-09-04T00:30:22.547+00:00,3,178,2.95,1.22,-6.89,4.99,-0.02,1,1
2020-09-04T00:30:26.546+00:00,3,178,2.95,1.22,-6.69,4.99,-0.02,1,1
2020-09-04T00:30:30.546+00:00,3,178,3.16,1.19,-6.8,4.99,-0.02,1,1
2020-09-04T00:30:34.547+00:00,3,178,3.23,1.18,-6.71,4.99,-0.02,1,1
2020-09-04T00:30:38.546+00:00,3,178,3.43,1.25,-6.91,4.99,-0.02,1,1
2020-09-04T00:30:42.546+00:00,3,178,3.25,1.22,-6.89,4.99,-0.02,1,1
2020-09-04T00:30:46.547+00:00,3,178,3.06,1.22,-6.93,4.99,-0.02,1,1
2020-09-04T00:30:50.547+00:00,3,178,2.95,1.22,-6.91,4.99,-0.02,1,1
2020-09-04T00:30:54.546+00:00,3,178,2.91,1.22,-6.82,4.99,-0.02,1,1
2020-09-04T00:30:58.547+00:00,3,178,3.26,1.15,-6.75,4.99,-0.02,1,1
2020-09-04T00:31:02.547+00:00,3,178,3.47,1.2,-6.95,4.99,-0.02,1,1
2020-09-04T00:31:06.546+00:00,3,178,3.43,1.27,-7,4.99,-0.02,1,1
2020-09-04T00:31:10.561+00:00,3,178,3.26,1.22,-6.91,4.99,-0.02,1,0
2020-09-04T00:31:14.546+00:00,3,178,3.27,1.2,-6.83,4.99,-0.02,1,1
2020-09-04T00:31:18.547+00:00,3,178,3.12,1.27,-6.78,4.99,-0.01,1,1
2020-09-04T00:31:22.546+00:00,3,178,2.85,1.13,-7.01,4.99,-0.01,1,1
2020-09-04T00:31:26.546+00:00,3,178,2.73,1.22,-6.94,4.99,-0.02,1,1
2020-09-04T00:31:30.546+00:00,3,178,2.88,1.08,-7.04,4.99,-0.02,1,1
2020-09-04T00:31:34.546+00:00,3,178,3.02,1.22,-6.89,4.99,-0.02,1,1
2020-09-04T00:31:38.547+00:00,3,178,3.21,1.22,-6.96,4.99,-0.03,1,1
2020-09-04T00:31:42.546+00:00,3,178,3.07,1.25,-6.99,4.99,-0.02,1,1
2020-09-04T00:31:46.547+00:00,3,178,3.31,1.18,-6.95,4.99,-0.02,1,1
2020-09-04T00:31:50.546+00:00,3,178,3.91,1.08,-7.1,4.99,-0.02,1,1
2020-09-04T00:31:54.546+00:00,3,178,3.86,1.15,-7.31,4.99,-0.02,1,1
2020-09-04T00:31:58.546+00:00,3,178,3.48,1.3,-7.07,4.99,-0.02,1,1
2020-09-04T00:32:02.546+00:00,3,178,2.93,1.3,-6.92,4.99,-0.02,1,1
2020-09-04T00:32:06.546+00:00,3,178,2.68,1.22,-7.03,4.98,-0.02,1,1
2020-09-04T00:32:10.547+00:00,3,178,2.78,1.1,-7.13,4.99,-0.02,1,1
2020-09-04T00:32:14.547+00:00,3,178,3.23,1.23,-6.86,4.99,-0.03,1,1
2020-09-04T00:32:18.546+00:00,3,178,3.09,1.25,-6.93,4.99,-0.02,1,1
2020-09-04T00:32:22.547+00:00,3,178,3.04,1.18,-6.88,4.99,-0.02,1,1
2020-09-04T00:32:26.547+00:00,3,178,2.84,1.13,-7.04,4.99,-0.03,1,1
